Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,User Supplied ID,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Up Next,Position,Uploaded Image URL,Activities
Raṅgabhūmi,,,,,1881-1936 Premacanda,"Premacanda, 1881-1936",,,,,,,,,,,,,,,,,,,,,,,,,496,,,,,795 ₹,,,,,,,9789350000830,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 16:18:28.758782982,,,,,,,,Hindi,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/9DC017E3-7635-4232-9E60-B29F241DAFF0,
Pratinidhi kahāniyām̐,,Marāṭhī,,,Dr.madhav Sontakke,"Sontakke, Dr.madhav",,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,60 ₹,,,,,,,9788126717828,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 17:00:15.235893964,,,,,,,,Hindi,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/B77803D1-0A4B-4B44-A14B-8ECC26A94E80,
Ek Violin Samandar Ke Kinare,,,,,Krishna Chander,"Chander, Krishna",,,,,,Rajkamal Prakashan,,2005/09/01,2005,,,,,"इस उपन्यास का नायक-केशव-हजारों साल पीछे छूट गई दुनिया से हमारी दुनिया में आया है । आया है एक लड़की से प्रेम करने की अटूट इच्छा लिये । वह लड़की उसे मिलती भी है, लेकिन त्रासदी यह है कि वह उसकी हत्या कर डालता है !––– –––तो जो व्यक्ति अपनी दुनिया से हमारी दुनिया में प्यार करने आया था, उसने हत्या क्यों की ? यही है इस उपन्यास का मुख्य सवाल, जिसका जवाब कृष्ण चंदर ने अपने खास अंदाज में दिया है । इस प्रक्रिया में उनका यह बहुचर्चित उपन्यास वर्तमान सभ्यता के पूँजीवादी जीवन–मूल्यों पर तो प्रहार करता ही है, उन मूल्यों को भी उजागर करता है, जो मानव–सभ्यता को निरंतर गतिशील बनाए हुए हैं । उनकी मान्यता है कि पुरानी दुनिया के सिद्धांतों से नई दुनिया को नहीं परखा जा सकता । नई दुनिया की स्त्री भी नई है-प्रेम के कबीलाई और सामंती मूल्य उसे स्वीकार नहीं । अब वह स्वतंत्र है । वास्तव में सतत परिवर्तनशील मूल्य–मान्यताओं का अंत: संघर्ष इस कथाकृति को जो ऊँचाई सौंपता है, वह अपने प्रभाव में आकर्षक भी है और मूल्यवान भी ।",,,,,,,,,,,164,,,,,95 INR,Hindi,,,,,,9788171788200,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 15:48:48.439867019,,,,,,,ZppgTuGEu4cC,Hindi,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/01444BC5-57FC-4049-AA87-4FA153538C7A,
Ruk̲h̲asata karo mujhe,,,,,Munavvar Rānā,"Rānā, Munavvar",,,,,,,,,,,,,,,,,,,,,,,,,196,,,,,200 ₹,,,,,,,9789387409088,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 15:56:43.871142983,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9387409082.01Z.jpg,
Raṅgabhūmi,,,,,1881-1936 Premacanda,"Premacanda, 1881-1936",,,,,,,,,,,,,,,,,,,,,,,,,496,,,,,795 ₹,,,,,,,9789350000830,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 16:19:03.160109996,,,,,,,,Hindi,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/070D0E84-1CC3-4BCE-84C3-CCE1087859FB,
Pratinidhi Kahaniyan-Jogendra Paul,,,,,Jogendra Paul,"Paul, Jogendra",,,,,,Rajkamal Prakashan,,,1997,,,,Nonfiction,"पहली बार मैं जब जोगेंद्र पाल से मिला तो वो ठीक अपनी शक्ल, किरदार और आदतों के एतवार से एक मालदार जौहरी नजर आया | बाद में मुझे मालूम हुआ कि मेरा कयास ज्यादा गलत भी न था | वो जौहरी तो जरूर है, लेकिन हीरे-जवाहरात का नहीं; अफसानों का - और मालदार भी लेकिन अपनी कला में | - कृष्ण चंदर | एक परिचय : धरती का काल उर्दू कथा-साहित्य में जोगेंद्र पाल अपने रचनात्मक अनुभव के लिए नए-नए महाद्वीप खोजनेवाले कथाकार हैं-चंद उन कथाकारों में से एक जिन्होंने अपनी आँखे बाहर की और खोल राखी हैं और जो अपने दिल के रोने की आवाज पर भी कान धरते हैं...| - डॉ. अनवर सदीद औरक | लाहौर जोगेंद्र पाल के यहाँ कहानी बयान नहीं होती, बल्कि सामने जिंदगी के स्टेज पर घटित होती है | उनके चरित्र उस स्टेज से निकलकर हमारे हवास के इतने करीब आ जाते हैं कि हमें अपने वजूद में उनकी साँसों का उतार-चढाव महसूस होता है...| - डॉ. कमर रईस | जोगेंद्र अपल : फेन और शख्सियत जोगेंद्र पाल ने मुर्दा लफ्जों को नई जिंदगी अता करने की तख्लीकी (रचनात्मक) कोशिश की है ; उनमें आदम बू पैदा की है | उनकी रचनातमक भाषा जानने की जुबान नहीं, जीने की जुबान है | - निजाम सिद्दीकी",,,,,,,,,,,,,,,,60 ₹,Hindi,,,,,,9788171785803,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 17:01:47.157470941,,,,,,,,Hindi,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/1DB8B57C-91BB-4044-AD1C-338A285CB3D8,
Merī priya kahāniyāṃ,,,,,Amṛtalāla Nāgara,"Nāgara, Amṛtalāla",,,,,,Rājapāla eṇḍ Sanz,,,2012,,,,,,,,,,,,,,,,,,,,,150 ₹,,,,,,,9789350640654,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 15:49:16.760501980,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640651.01Z.jpg,
Aitabāra,,,,,Anjum Bārahbankvī,"Bārahbankvī, Anjum",,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,150 ₹,,,,,,,9789388241021,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 15:57:26.240053057,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9388241029.01Z.jpg,
Anbhai Sanchna,,Ālocanātmaka lekhana se eka cayana,,,Manager Pandey,"Pandey, Manager",,,,,,Vani Prakashan,,,2012,,,,Bibles,Critical essays on Hindi literature.,,,,,,,,,,,300,,,,,495 INR,Hindi,,,,,,9789350009444,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 16:51:29.342211961,,,,,,,TkE5DwAAQBAJ,Hindi,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/9C2907D7-E805-462B-8512-A31FADD851FD,
Ahmad Nadīm Qāsimī,,"Ahmad Nadīm Qāsimī kī zindagī, unkī behtarīn śāyari, gazaleṃ, nazmeṃ, śe'r",,,Ahmad Nadīm Qāsimī,"Nadīm Qāsimī, Ahmad",,,,,,Rājpāl eṇḍ Sanz,,,2012,,,,,,,,,,,,,,,,,,,,,60 ₹,,,,,,,9788170283607,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 17:02:28.693812012,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8170283604.01Z.jpg,
Bhavishya Ko Garhta Ek Dashak : Grameen Ilaqon Mein Shiksha Aur Doosra Dashak,,,,,Denzil Saldanha,"Saldanha, Denzil",,,,,,Sara Dorābajī Ṭāṭā Ṭrasṭa,,,2007,,,,,"Study on Doosra Dashak, a project for the holistic education of adolescents in the various places of Rajasthan, India.",,,,,,,,,,,182,,,,,120 ₹,Hindi,,,,,,9788189303051,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 15:38:52.454444050,,,,,,,kqPiPgAACAAJ,Hindi,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/AD43D619-208D-4F07-B9D0-F42886B7F60F,
Merī priya kahāniyāṃ,,,,,Rajendra Yādav,"Yādav, Rajendra",,,,,,Rājapāla eṇḍ Sanz,,,2012,,,,,,,,,,,,,,,,,,,,,150 ₹,,,,,,,9789350640647,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 15:51:49.303372025,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640643.01Z.jpg,
Sabase baṛā sipahiyā,,,,,Vīrendra Jaina,"Jaina, Vīrendra",,,,,,Vani Prakashan,,,1988,,,,Comics & Graphic Novels,"Novel, based on humorous themes.",,,,,,,,,,,131,,,,,100 ₹,Hindi,,,MLCSA 89/00304 (P),89901604,,9788170551638,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 15:57:57.590458989,,,,,,,T8bK72xjKMQC,Hindi,0,0,,,
Pratinidhi Kahaniyan : Bhishma Sahni,,,,,Bhishma Sahni,"Sahni, Bhishma",,,,,,Rajkamal Prakashan Pvt. Limited,,,2009,,,,,,,,,,,,,,,,172,,,,,75 ₹,Hindi,,,,,,9788126717064,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 16:52:40.944604039,,,,,,,WzfS6dYN5E0C,Hindi,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/2BCDD6B1-AE92-4116-A824-D25B66DA341F,
Aadhunik Kahani: Austria,,Āsṭriyā,,,Amrit Mehta,"Mehta, Amrit",,,,,,Vani Prakashan,,2010/09/01,2010,,,,,Collected stories based on social theme.,,,,,,,,,,,212,,,,,395 ₹,Hindi,,,,,,9789350002476,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 17:03:09.363731026,,,,,,,T1BhzzvDDM8C,Hindi,0,0,,,
Pratinidhi Kahaniyan : Phanishwarnath Renu,,,,,Phanishwarnath Renu,"Renu, Phanishwarnath",,,,,,Rajkamal Prakashan,,2009/09/01,2009,,,,,"प्रेमचंद के बाद हिंदी कथा-साहित्य में रेणु उन थोड़े-से कथाकारों में अग्रगण्य हैं जिन्होंने भारतीय ग्रामीण जीवन का उसके सम्पूर्ण आंतरिक यथार्थ के साथ चित्रण किया है ! स्वाधीनता के बाद भारतीय गाँव ने जिस शहरी रिश्ते को बनाया और निभाना चाहा है, रेणु की नजर उससे होनेवाले सांस्कृतिक विघटन पर भी है जिसे उन्होंने गहरी तकलीफ के साथ उकेरा है ! मूल्य-स्तर पर उससे उनकी आंचलिकता अतिक्रमित हुई है और उसका एक जातीय स्वरुप उभरा है ! वस्तुतः ग्रामीण जन-जीवन के सन्दर्भ में रेणु की कहानियां अकुंठ मानवीयता, गहन रागात्मकता और अनोखी रसमयता से परिपूर्ण हैं ! यही करण है कि उनमे एक सहज सम्मोहन और पाठकीय संवेदना को परितृप्त करने की अपूर्व क्षमता है ! मानव-जीवन की पीड़ा अरु अवसाद, आनंद और उल्लास को एक कलात्मक लय-ताल सौंपना किसी रचनाकार के लिए अपने प्राणों का रस उंडेलकर ही संभव है और रेणु ऐसे ही रचनाकार हैं ! इस संग्रह में उनकी प्रायः सभी महत्त्पूर्ण कहानियाँ संकलित हैं !",,,,,,,,,,,144,,,,,75 INR,Hindi,,,,,,9788126707874,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 15:39:52.189777970,,,,,,,IYpCduEy5psC,Hindi,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/FFF892CD-97CB-4685-914B-2D46A2FEAC47,
Merī priya kahāniyāṃ,,,,,Rajendra Yādav,"Yādav, Rajendra",,,,,,Rājapāla eṇḍ Sanz,,,2012,,,,,,,,,,,,,,,,,,,,,150 ₹,,,,,,,9789350640647,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 15:54:02.926365017,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640643.01Z.jpg,
Parīk̲h̲ānā,,,,,King of Oudh Wajid ʻAli Shah,"Wajid ʻAli Shah, King of Oudh",,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,225 ₹,,,,,2017352096,,9789350643907,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 15:59:25.596590995,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350643901.01Z.jpg,
Pratinidhi Kahaniyan : Mohan Rakesh,,,,,Mohan Rakesh,"Rakesh, Mohan",,,,,,Rajkamal Prakashan,,2003/01/01,2003,,,,,"मोहन राकेश की कहानियां नई कहानी को एक अपूर्व देन के रूप में स्वीकार की  जाती हैं ! इस संकलन में उनकी प्राय सभी प्रतिनिधि कहानियां संग्रहीत हैं,  जिनमें आधुनिक जीवन का कोई-न-कोई विशिष्ट पहलू उजागर हुआ है ! राकेश  मुख्यतः आधुनिक शहरी जीवन के कथाकार हैं, लेकिन उनकी संवेदना का दायरा  मध्यवर्ग तक ही सिमित नहीं है ! निम्नवर्ग भी पूरी जीवन्तता के साथ उनकी  कहानियों में मौजूद है ! इनके कथा-चरित्रों का अकेलापन सामाजिक संदर्भो की  उपज है ! वे अपनी जीवनगत जददोजहद में स्वतंत्र होकर भी सुखी नहीं हो पते,  लेकिन जीवन से पलायन उन्हें स्वीकार नहीं ! वे जीवन-संघर्ष की निरंतरता में  विश्वास रखते हैं ! पत्रों की इस संघर्ष शीलता में ही लेखक की रचनात्मक  संवेदना आश्चर्यजनक रूप से मुखर हो उठती है ! हम अनायास ही प्रसगानुकुल  कथा-शिल्प का स्पर्श अनुभव करने लगते हैं, जो कि अपनी व्यंगात्मक  सांकेतिकता और भावाकुल नाटकीयता से हमें प्रभावित करता है ! इसके साथ ही  लेखक की भाषा भी जैसे बोलने लगती है और अपने कथा-परिवेश को उसकी समग्रता  में धारण कर हमारे भीतर उतर जाती है !",,,,,,,,,,,143,,,,,75 ₹,Hindi,,,,,,9788126707850,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 16:54:38.881574034,,,,,,,pGu7gcGnSbsC,Hindi,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/2C7A87B7-8E46-4574-BBAC-5E52B7DBAED2,
Pratinidhi Kahaniyan : Bhishma Sahni,,,,,Bhishma Sahni,"Sahni, Bhishma",,,,,,Rajkamal Prakashan Pvt. Limited,,,2009,,,,,,,,,,,,,,,,172,,,,,75 ₹,Hindi,,,,,,9788126717064,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 15:41:08.860898017,,,,,,,WzfS6dYN5E0C,Hindi,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/4F3482DE-8CEB-4155-AA93-F77A3F059A32,
Merī priya kahāniyāṃ,,,,,Rajendra Yādav,"Yādav, Rajendra",,,,,,Rājapāla eṇḍ Sanz,,,2012,,,,,,,,,,,,,,,,,,,,,150 ₹,,,,,,,9789350640647,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 15:54:23.976613998,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640643.01Z.jpg,
Safeda s(ā)khī,,Manīsha Pushkale ke sātha Pīyūsha Daīyā kī bātacīta,,,Manīsha Pushkale,"Pushkale, Manīsha",,,,,,Vāṇī Prakāśana,,,2011,,,,Interviews,Transcript of interviews of a painter from India.,,,,,,,,,,,164,,,,,295 ₹,Hindi,,,ND1010.P857 A35 2011,2013411596,,9789350007778,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 16:01:37.585224986,,,,,,,EuIttwAACAAJ,Hindi,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/46C959BB-12B1-4E16-BA65-B8FC41ABCAFB,
Ek Ladki Ki Zindagi,,,,,Qurratul Ain Haider,"Haider, Qurratul Ain",,,,,,Rajkamal Prakashan,,2009/01/01,2009,,,,,"दुल्हन रुखसत होकर जा चुकी थी! मँझली खाला कोनों में मुहँ छिपाकर रोटी फिर रही थी ! बड़े भैया बार-बार आँसू पीने की कोशिश कर रहे थे ! लोगों के उठने के बाद शामियाने के नीचे सोफे अब जरा बेतरबीती से पड़े थे ! कारचोबी मसनद पर जहाँ निकाह और बाद में आरसी मुसहिफ हुआ था, अब बच्चे कूद रहे थे और फूलो के हार बिखरे पड़े थे! मीरासने गाते-गाते थक चुकी थीं! शहर की 'ऊँची सोसाइटी' के अफराद मेजबानों को खुदा हाफिज करके मोटरों में सवार हो रहे थे ! बिलकिस रिश्तेदारों के हुजूम में अंदर बैठी जोर-जोर से हंस रही थी! स्याह शेरवानी और चूड़ीदार पाजामे में मलबूस उसका कजिन मेहमानों को सिगरेट पेश करते-करते उकताकर सोफे पर बैठ गया था! उसकी भाभीजान शामियाने के एक कोने में उसके दोस्तों के हुजूम में खड़ी मसल-ए-कश्मीर पर धुआँधार तकरीर कर रही थी! 'यह हमारा पटरा करवाएगी' - नादिर ने जरा परेशानी से सोचा और फिर माफ़ी मंगवाने के लिए कोठी के अंदर चला गया! वह उसी तरह कड़ी बहस में उलझ रही थी जब एक शानदार शख्स हाथ में काफी की प्याली लिए उसके करीब से गुजरा और उसे देखकर बड़ी उदासी से मुस्कराया गोया उसकी आँखों में तैरते बेपायाँ अलम को समझाता हो या समझने की कोशिश कर रहा हो!",,,,,,,,,,,183,,,,,150 ₹,Hindi,,,,,,9788126700530,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/18 16:55:02.199900031,,,,,,,1C4r_LGJTnsC,Hindi,0,0,,,
